winery,avg_score
Schröder & Schÿler             ,86.4
Schubert                       ,91.0
Schuchmann Wines               ,88.25
Schug                          ,87.9583333333
Schultz                        ,88.0
Schulz                         ,87.3846153846
Schumann-Nägler                ,90.0
Schwarz Wein                   ,91.0
Schwarz Wine Company           ,85.0
Schwarzböck                    ,88.7619047619
Schweiger                      ,87.0
Schäfer                        ,87.2727272727
Schäfer-Fröhlich               ,90.4
Sciandri Family                ,87.0
Scilio                         ,87.1111111111
Scopetani                      ,86.0
Scopone                        ,85.5
Scott                          ,85.0
Scott Cellars                  ,84.75
Scott Family                   ,87.3571428571
Scott Harvey                   ,88.6111111111
Scott Paul                     ,91.8823529412
Scotto Family Cellars          ,86.5714285714
Scrapbook                      ,82.0
Scratch                        ,89.625
Scratchpad                     ,83.0
Screen Door Cellars            ,91.0
Screenplay Wines               ,88.0
Screw Kappa Napa               ,86.0
Scriani                        ,86.8571428571
Scrimaglio                     ,89.0
Script                         ,90.5714285714
Script & Seal                  ,87.25
Scroll                         ,88.0
Scubia                         ,86.0
Scubla                         ,90.6
Sculpterra                     ,88.8076923077
Sea Breeze                     ,85.0
Sea Change                     ,88.0
Sea Fog                        ,86.0
Sea Mist                       ,84.5
Sea Monster                    ,89.25
Sea Pearl                      ,86.6666666667
Sea Shell Cellars              ,87.0
Sea Slopes                     ,94.0
Sea Smoke                      ,92.625
Seacampo                       ,88.4
SeaGlass                       ,86.3571428571
Seagrape                       ,88.3333333333
Seal Beach                     ,93.0
Sean Minor                     ,87.1875
Sean Thackrey                  ,91.5
Seaside                        ,87.0
Season                         ,87.4117647059
Seavey                         ,92.0
Sebastiani                     ,87.1343283582
Sebastopol                     ,90.0
Sebeka                         ,86.0
Second Growth                  ,85.5
Seconda Stella a Destra        ,90.0
Secondo Marco                  ,88.8571428571
Secret Cellars                 ,86.0
Secret House                   ,85.0
Secret Spot Wines              ,90.3333333333
Secret Squirrel                ,90.5
Sedition                       ,90.0
Sedosa                         ,86.0
Seebrich                       ,93.0
Seed                           ,94.0
Segal's                        ,87.8181818182
Seghesio                       ,89.6388888889
Segue                          ,90.0
Seguin-Manuel                  ,89.7
Segura Viudas                  ,86.1555555556
Sei Amici                      ,83.0
Seia                           ,87.5
Seifried                       ,87.4666666667
Seigneurs de Bergerac          ,82.6666666667
Selaks                         ,90.0
Selendi                        ,86.5
Selene                         ,88.1666666667
Sella & Mosca                  ,88.2222222222
Selva Capuzza                  ,89.9230769231
Selvanova                      ,88.0
Selvapiana                     ,89.7142857143
Sembro                         ,83.3333333333
Semeli                         ,87.8571428571
Semper                         ,96.0
Senator                        ,86.0
Senda 66                       ,87.0
Senda Verde                    ,86.5
Seneca Shore                   ,85.6
Senhora do Convento            ,89.6666666667
Senses                         ,91.0
Sensi                          ,86.8571428571
Sensorium                      ,90.25
Sentinel                       ,85.0
Sepp Moser                     ,89.6666666667
Seppi Landmann                 ,87.0
Septima                        ,87.0588235294
Sequals                        ,86.0
Sequana                        ,90.1428571429
Sequel                         ,92.0
Sequillo                       ,90.0
Sequin                         ,85.0
Sequiot                        ,88.0
Sequoia Grove                  ,90.8857142857
Sequum                         ,90.7647058824
Ser                            ,90.3333333333
Sera Fina                      ,85.3333333333
Seraphim                       ,85.3333333333
Serca                          ,91.25
Serdonis                       ,86.0
Serena's Vineyard              ,89.0
Serengeti                      ,87.0
Serenissima                    ,85.0
Serenity                       ,85.6666666667
Sererraglio Carole Bouquet     ,91.0
Seresin                        ,89.8333333333
Sergio                         ,88.6666666667
Sergio Mottura                 ,87.0
Serni Fulvio Luigi             ,89.2
Serpaia di Endrizzi            ,87.8
Serpens                        ,89.0
Serra da Estrela               ,86.0
Serra dei Fiori                ,87.0
Serradenari                    ,91.0
Serrano Mira                   ,87.0
Serre Spumanti                 ,86.0
Serrera                        ,90.0
SERVE                          ,84.5
Serveaux Fils                  ,94.0
Sesta di Sopra                 ,91.5714285714
Sesti                          ,89.7692307692
Setriolo                       ,88.7142857143
Settesoli                      ,86.6666666667
Settlers Rise                  ,85.0
Setzer                         ,89.0666666667
Seufert                        ,89.2
Seven Angels                   ,89.3636363636
Seven Bridges                  ,87.6666666667
Seven Daughters                ,83.2666666667
Seven Deadly Zins              ,87.125
Seven Falls                    ,87.75
Seven Heavenly Chards          ,85.5
Seven Hills                    ,90.612244898
Seven Lions Winery             ,86.0
Seven of Hearts                ,87.5
Seven Oxen                     ,90.0
Seven Rings                    ,88.0
Seven Sails                    ,88.3333333333
Seven Terraces                 ,85.0
Seventy Five Wine Co.          ,85.0
Sevilen                        ,88.8333333333
Sevtap                         ,87.0909090909
Sextant                        ,88.8596491228
Sexton                         ,87.0
Sexual Chocolate               ,88.0
Sexy Wine Bomb                 ,81.0
Seña                           ,92.0
Señorio de Garci Grande        ,87.0
Señorio de Uñuela              ,86.4
Señorio de Valdiestro          ,84.6666666667
Señorio del Tallar             ,86.5
Señorío de Caleruega           ,88.0
Señorío de Cuzcurrita          ,89.0
Señorío de Rubiós              ,87.0
Señorío de Sarria              ,84.0
Señorío de Sotillo             ,88.1111111111
Shadow Springs                 ,86.0
Shadowbox                      ,85.5
Shady Lane                     ,86.25
Shadybrook                     ,89.0
Shafer                         ,92.4705882353
Shah Estate                    ,91.0
Shaky Bridge                   ,87.0
Shalauri Cellars               ,89.5
Shale Canyon                   ,88.0
Shale Oak                      ,91.4
Shalestone                     ,85.8
Shane Wines                    ,92.0
Shannon                        ,89.8333333333
Shannon Ridge                  ,88.0731707317
Sharabella Wines               ,83.4
Sharecropper's                 ,89.0
Shared Notes                   ,91.0
Shark Trust                    ,86.5
Shaw                           ,88.2962962963
Shaw and Smith                 ,89.3333333333
Shaya                          ,87.2857142857
Shea                           ,93.2857142857
Shed Horn Cellars              ,88.3333333333
Sheldon                        ,90.4615384615
Sheldrake Point                ,87.6037735849
Shelton Vineyards              ,86.0
Shenandoah                     ,85.6
Shenandoah Vineyards           ,86.4375
Shenanigans                    ,84.0
Shepherds Ridge                ,89.0
Sheridan Vineyard              ,91.4285714286
Sherwin Family                 ,94.0
Sherwood Estate                ,88.2
Sherwood House Vineyards       ,86.1428571429
Shibumi Knoll                  ,87.0
Shiloh Road                    ,83.5
Shiloh Winery                  ,89.5714285714
Shingleback                    ,88.3333333333
Shining Hill                   ,88.3333333333
Shinn Estate                   ,89.3333333333
Shippey                        ,85.0
Shipwreck                      ,84.0
Shirvington                    ,91.0
