winery,avg_score
Bodega Vistandes               ,85.0
Bodega Volcanes de Chile       ,87.4
Bodega Zafado                  ,84.0
Bodegas 1898                   ,86.3333333333
Bodegas Adriá                  ,86.0
Bodegas Agapito Rico           ,85.5
Bodegas Agustín Cubero         ,83.0
Bodegas Alanís                 ,83.0
Bodegas Alconde                ,84.5
Bodegas Aletta                 ,84.0
Bodegas Aquitania              ,84.6666666667
Bodegas Aragonesas             ,85.0555555556
Bodegas Aresan                 ,86.0
Bodegas Artazu                 ,86.0
Bodegas Ateca                  ,87.0
Bodegas Añadas                 ,85.0
Bodegas Barriosa               ,84.0
Bodegas Barón                  ,88.0
Bodegas Berceo                 ,86.0
Bodegas Bilbainas              ,86.8181818182
Bodegas Bleda                  ,87.0
Bodegas Borbore                ,83.0
Bodegas Breton                 ,86.0
Bodegas Campante               ,85.4
Bodegas Campiña                ,86.0
Bodegas Carballal              ,86.0
Bodegas Carchelo               ,87.75
Bodegas Caro                   ,88.75
Bodegas Carrau                 ,83.5
Bodegas Cerrosol               ,85.2
Bodegas Concavins              ,85.3333333333
Bodegas Copaboca               ,83.6666666667
Bodegas Corellanas             ,83.0
Bodegas Cristo de la Vega      ,85.0
Bodegas del Mundo              ,80.0
Bodegas del Muni               ,86.0
Bodegas Dios Baco S.L.         ,89.8888888889
Bodegas Docampo                ,86.0
Bodegas Eguren                 ,84.0
Bodegas Eidosela               ,90.0
Bodegas Escorihuela            ,84.0
Bodegas Escudero               ,83.0
Bodegas Fabre                  ,89.0
Bodegas Fariña                 ,84.8235294118
Bodegas Faustino               ,86.7692307692
Bodegas Fontana                ,84.5
Bodegas Franco-Españolas       ,84.75
Bodegas Fuentespina            ,86.5
Bodegas Garci Grande           ,89.0
Bodegas Gutiérrez de la Vega   ,83.0
Bodegas Imperiales             ,90.0
Bodegas Iranzo                 ,84.375
Bodegas Isidro Milagro         ,84.0
Bodegas Julián Chivite         ,85.0
Bodegas la Aldea               ,84.0
Bodegas La Cartuja             ,86.3333333333
Bodegas la Casa de Lúcolo      ,82.0
Bodegas Landaluce              ,88.25
Bodegas Langa                  ,84.5
Bodegas Leda                   ,88.5
Bodegas Leza García            ,84.0
Bodegas Lomablanca             ,81.0
Bodegas Los Llanos             ,84.25
Bodegas Lozano                 ,82.0
Bodegas Luis Gurpegui Muga     ,85.0
Bodegas Luzón                  ,86.15
Bodegas Manutara               ,87.0
Bodegas Martinez Corta         ,84.0
Bodegas Medina                 ,82.4
Bodegas Monte La Reina         ,83.0
Bodegas Muriel                 ,87.1764705882
Bodegas Murtia                 ,86.0
Bodegas Mähler-Besse           ,86.0
Bodegas Navarro López          ,83.9375
Bodegas Núñez                  ,86.0
Bodegas Olarra                 ,86.0
Bodegas Ondalan                ,86.0
Bodegas Ondarre                ,86.0
Bodegas Ontañón                ,86.3076923077
Bodegas Orusco                 ,81.5
Bodegas Palacio                ,88.0
Bodegas Paniza                 ,84.5294117647
Bodegas Perica                 ,88.0
Bodegas Peñafiel               ,86.8
Bodegas Piedemonte             ,89.0
Bodegas Pirineos               ,84.0
Bodegas Qumrán                 ,83.0
Bodegas Rafael Cambra          ,88.0
Bodegas Ramon Ramos            ,87.0
Bodegas Real                   ,84.0
Bodegas Recuero                ,86.0
Bodegas Reyes                  ,83.0
Bodegas Riojanas               ,84.1111111111
Bodegas Riolanc                ,85.3333333333
Bodegas San Isidro             ,87.4
Bodegas San Martín             ,82.0
Bodegas San Valero             ,84.9090909091
Bodegas Silvano Garcia         ,85.8
Bodegas Soledad                ,86.0
Bodegas Tarima                 ,87.0
Bodegas Tempore                ,85.0
Bodegas Tintoralba             ,81.5
Bodegas Tobía                  ,85.1666666667
Bodegas Torreduero             ,86.0
Bodegas Ugalde                 ,88.0
Bodegas Valdemar               ,84.40625
Bodegas Vegalfaro              ,87.0
Bodegas Vidal Soblechero       ,88.0
Bodegas Vinos de León          ,84.0
Bodegas Virgen del Águila      ,84.6
Bodegas y Vinedos del Jalón    ,86.0
Bodegas y Vinos de Lécera      ,82.0
Bodegas y Viñedos Noe          ,81.5
Bodegas y Viñedos Tábula       ,88.4
Bodegas Yuste                  ,87.5
Bodegas Zugober                ,88.0
Bodini                         ,86.5
Bodkin                         ,90.3333333333
Boeckel                        ,89.0967741935
Boedecker Cellars              ,88.0
Boeger                         ,88.375
Boekenhoutskloof               ,88.0
Boffa                          ,87.0
Bogatell                       ,84.0
Bogati                         ,84.5
Bogle                          ,86.1666666667
Bohigas                        ,86.4285714286
Boizel                         ,89.0
Bokisch                        ,90.0
Bolla                          ,85.7272727273
Bollig-Lehnert                 ,88.125
Bollinger                      ,92.0
Bollini                        ,86.75
Bolney Wine Estate             ,94.0
Bolsignano                     ,91.0
Bon Cap                        ,85.8
Bonacchi                       ,87.1538461538
Bonaccorsi                     ,88.0
Bonair                         ,87.4
Bonal                          ,85.0
BonAnno                        ,86.0
Bonazzi Dario e Fabio          ,89.0
Boneshaker                     ,90.0
Bonfiglio                      ,85.5
Bonneau                        ,86.0
Bonnet-Huteau                  ,91.0
Bonny Doon                     ,88.5714285714
Bonotto delle Tezze            ,85.9166666667
Bonpas                         ,86.0
Bonterra                       ,87.8125
Bontzu                         ,85.0
BookCliff                      ,80.0
Bookwalter                     ,87.5
Boomtown                       ,86.8333333333
Bootstrap                      ,85.0
Borges                         ,86.6279069767
Borgo Conventi                 ,87.6666666667
Borgo di Colloredo             ,85.5
Borgo Magredo                  ,86.3333333333
Borgo Maragliano               ,87.0
Borgo Salcetino                ,85.0
Borgo San Leo                  ,86.0
Borgo Scopeto                  ,87.6
Borgogno                       ,91.0
Borgogno F.lli Serio e Battista,86.5
Borgoluce                      ,87.5
Borjón                         ,86.3333333333
Boroli                         ,88.6666666667
Borra                          ,88.1111111111
Borrellie                      ,87.0
Borsao                         ,86.2
Bortolin Angelo                ,89.0
Bortolomiol                    ,88.7142857143
Bortolotti                     ,87.2
Bortoluzzi                     ,87.25
Boscarelli                     ,88.0
Boschendal                     ,86.8
Boschkloof                     ,89.0
Bosco dei Cirmioli             ,84.3333333333
Bosco del Merlo                ,85.0
Bosco Nestore                  ,86.3333333333
Bosio                          ,86.5
Bossy Boots                    ,84.0
Bostavan                       ,86.5714285714
Bota Box                       ,84.2
Botalcura                      ,84.3333333333
Botromagno                     ,86.25
Bott Frères                    ,87.0666666667
Bottazza                       ,86.0
Bottega                        ,85.5555555556
Bottega Vinai                  ,88.0
Bottega Vinaia                 ,87.5
Botter                         ,86.0909090909
Bouchaine                      ,83.0
Bouchard Aîné & Fils           ,87.1666666667
Bouchard Finlayson             ,86.25
Bouchard Père & Fils           ,89.8823529412
Bouchié-Chatelier              ,89.0
Boude Baudin                   ,90.0
Bougrier                       ,84.5952380952
Bouké                          ,87.0
Boundary Breaks                ,90.4444444444
Bouquet                        ,87.0
Bourgeois Family               ,86.6
Boutari                        ,87.25
Boutinot                       ,86.25
