winery,avg_score
Château Hostens-Picant         ,90
Château Hourtin-Ducasse        ,90
Château Jean-Pierre Gaussen    ,90
Château Jonc Blanc             ,90
Château la Bastidette          ,90
Château La Croix-Davids        ,90
Château la Fleur de Boüard     ,90
Château La Forge               ,90
Château la Mascaronne          ,90
Château la Tour de Pin Figeac  ,90
Château Lamothe Bouscaut       ,90
Château Larrivaux              ,90
Château Lassègue               ,90
Château le Temple              ,90
Château le Thil                ,90
Château Lestruelle             ,90
Château Lynsolence             ,90
Château Magdeleine Bouhou      ,90
Château Preuillac              ,90
Château Rasque                 ,90
Château Rauzan-Gassies         ,90
Château Raymond-Lafon          ,90
Château Robin                  ,90
Château Rolland-Maillet        ,90
Château Saint Baulery          ,90
Château Saint-Estèphe          ,90
Château Tour de Pez            ,90
Château Tour Grand Mayne       ,90
Château Tour Saint-Vincent     ,90
Château Tourteran              ,90
Château Valade                 ,90
Château Veronique              ,90
Château Viella                 ,90
Château Villegeorge            ,90
CJ Pask                        ,90
Claudia Papayianni             ,90
Clos Cibonne                   ,90
Clos de los Siete              ,90
Clos Fardet                    ,90
Clos Figueras                  ,90
ColleStefano                   ,90
Colombera & Garella            ,90
Conti Costanti                 ,90
Coquerel Family Wine Estates   ,90
Covenant                       ,90
CULT                           ,90
Cuneo                          ,90
Cuvaison                       ,90
Cuvée Lucia                    ,90
D & R Dubois                   ,90
D'Orta - De Conciliis          ,90
David Sterza                   ,90
Dei                            ,90
Desire                         ,90
Diemersfontein                 ,90
District 7 Wines               ,90
Diwald                         ,90
Domaine Chantal Lescure        ,90
Domaine Chantepierre           ,90
Domaine de l'Amaurigue         ,90
Domaine de l'Eole              ,90
Domaine de la Chapelle         ,90
Domaine de la Garenne          ,90
Domaine de la Gaverie          ,90
Domaine de la Rouletière       ,90
Domaine de Saint-Guirons       ,90
Domaine de Valdition           ,90
Domaine des Mariniers          ,90
Domaine des Pasquiers          ,90
Domaine des Perdrix            ,90
Domaine des Roches Neuves      ,90
Domaine du Grand Montmirail    ,90
Domaine du Gros Nore           ,90
Domaine du Moulié              ,90
Domaine du Tix                 ,90
Domaine Dumas                  ,90
Domaine Ehrhart                ,90
Domaine Emmanuel Giboulot      ,90
Domaine Jas d'Esclans          ,90
Domaine Jean Monnier et Fils   ,90
Domaine la Bouysse             ,90
Domaine Laougué                ,90
Domaine le Renard              ,90
Domaine les Riquets            ,90
Domaine Richard Rottiers       ,90
Domaine Rossignol-Trapet       ,90
Domaine Saint-Aix              ,90
Domaine Sangouard              ,90
Domaine Serres Mazard          ,90
Domaine St Pierre              ,90
Dosio                          ,90
Dr. H. Thanisch (Erben Thanisch,90
Drappier                       ,90
Durant                         ,90
Dutschke                       ,90
Electra                        ,90
Elio Filippino                 ,90
Elizabeth Chambers             ,90
Emmerich Knoll                 ,90
Escarpment                     ,90
Eucaliptus                     ,90
Familia Villanueva             ,90
Fantelli                       ,90
Fattoria Tregole               ,90
Finca Adelma                   ,90
Flying Dreams                  ,90
Francesco Boschis              ,90
Fratelli Berlucchi             ,90
Freakshow                      ,90
Fritz Müller                   ,90
Gabriele Valeriani             ,90
Gain Bay                       ,90
Galardi                        ,90
Gerd Anselmann                 ,90
Gianpiero Marrone              ,90
Gini                           ,90
GMG Vinicola                   ,90
Grand Enclos du Château de Céro,90
Grasso Fratelli                ,90
Greywacke                      ,90
Gróf Degenfeld                 ,90
Hager Matthias                 ,90
Halos de Jupiter               ,90
Hansen-Lauer                   ,90
Hart                           ,90
Heidi Schröck                  ,90
Hesketh                        ,90
Hidalgo                        ,90
Holdvölgy                      ,90
Holzapfel                      ,90
House of Nobilo                ,90
Hyatt Vineyards                ,90
I Giusti e Zanza               ,90
I Stefanini                    ,90
I Vigneri                      ,90
Idilico                        ,90
Il Veltro                      ,90
Imagery                        ,90
J. Heinrich                    ,90
Jean-Claude du Roure           ,90
John Anthony                   ,90
Joseph Phelps                  ,90
Judson Hale Winery             ,90
K Squared Cellars              ,90
K Vintners                     ,90
Kali Hart                      ,90
Kavaklidere                    ,90
Kawarau Estate                 ,90
Kees Kieren                    ,90
Kivelstadt Cellars             ,90
Knappstein                     ,90
Konrad & Conrad                ,90
Kozlović                       ,90
Kurtz Family                   ,90
Kuyam                          ,90
La Ballerina                   ,90
La Famiglia di Robert Mondavi  ,90
La Fiammenga                   ,90
La Marcellina                  ,90
Lanson                         ,90
Lapeyre                        ,90
Laughing Stock                 ,90
LaZarre                        ,90
Le Bocce                       ,90
Le Masciare                    ,90
Le Potazzine                   ,90
Le Riche                       ,90
Leira                          ,90
Leo Steen Wines                ,90
LePlan-Vermeersch              ,90
Les Trouvés                    ,90
Lookout Point                  ,90
Lourensford                    ,90
Lucien Crochet                 ,90
Luddite                        ,90
Luigi Pira                     ,90
Luigino Grimaldi               ,90
Luna Hart                      ,90
Mackey Vineyards               ,90
Mahi                           ,90
Maison Jessiaume               ,90
Mantlerhof                     ,90
Manzoni                        ,90
Marchese Carlo Guerrieri Gonzag,90
Marchesi Incisa della Rocchetta,90
Marchiori                      ,90
Marion-Field                   ,90
Martinelle                     ,90
Mas de Gourgonnier             ,90
Mas Foraster                   ,90
Mas Gabinèle                   ,90
Massolino                      ,90
Matello                        ,90
Mathilde Chapoutier Sélection  ,90
Maurodos                       ,90
McCay Cellars                  ,90
McClean                        ,90
McEvoy Ranch                   ,90
Mercouri Estate                ,90
Merryvale                      ,90
Michael Bernard                ,90
Michel Vattan                  ,90
Migration                      ,90
Milliaire                      ,90
Mitchell                       ,90
Mongarda                       ,90
Mongioia                       ,90
Monte dos Cabaços              ,90
Monte Ferro                    ,90
Monte Pinadillo                ,90
Montefiore                     ,90
Monteraponi                    ,90
Monti                          ,90
Moon Eyes                      ,90
Mount Riley                    ,90
Muddy Water                    ,90
Museum                         ,90
Muzic                          ,90
Mythology                      ,90
Negro Giuseppe                 ,90
Nicolas Feuillatte             ,90
Nicolas Maillet                ,90
Noble Estate                   ,90
Now Presenting...              ,90
Oldenburg                      ,90
Olivier Ravoire                ,90
Olivier Rivière                ,90
Oso Libre                      ,90
Owen Roe                       ,90
Pamplin                        ,90
Pargua                         ,90
Pascal & Nicolas Reverdy       ,90
Pazo de Señorans               ,90
Pear Valley                    ,90
Pehu-Simonet                   ,90
Penner-Ash                     ,90
Pheasant's Tears               ,90
Pictor                         ,90
Piero Busso                    ,90
Piping Shrike                  ,90
Polz                           ,90
Primo Volo                     ,90
Provincial Vineyards           ,90
Qaramy                         ,90
Quinta da Devesa               ,90
Quinta das Apegadas            ,90
Quinta do Boição               ,90
Quinta do Covão                ,90
Quinta do Mourão               ,90
Rambaldi Vladimiro             ,90
Reata                          ,90
Regina Viarum                  ,90
Reichsgraf von Kesselstatt     ,90
Rendition                      ,90
Ridgeback                      ,90
Riposte                        ,90
Rivetti Massimo                ,90
Rocca di Castagnoli            ,90
Roccolo Grassi                 ,90
Roessler                       ,90
Roland Grangier                ,90
Roquette e Cazes               ,90
Ruby Hill Winery               ,90
Russiz Superiore               ,90
