,variety,year,price,points,priceq,country
3729,Tintilia,2006,25.0,87,3.0,Italy
3730,Tinto del Pais,1999,18.0,83,1.0,Spain
3731,Tinto del Pais,2000,13.0,84,0.0,Spain
3732,Tinto del Pais,2002,29.0,80,3.0,Spain
3733,Tinto del Pais,2003,25.0,90,3.0,Spain
3734,Tinto del Pais,2009,14.0,86,0.0,Spain
3735,Tinto del Pais,2010,22.0,88,2.0,Spain
3736,Tinto del Pais,2012,15.0,84,0.0,Spain
3737,Tinto Fino,2005,30.6,88,4.0,Spain
3738,Tinto Fino,2008,92.0,90,5.0,Spain
3739,Tinto Fino,2009,80.9333333333,89,5.0,Spain
3740,Tinto Fino,2010,97.8421052632,92,5.0,Spain
3741,Tinto Fino,2011,58.4666666667,91,5.0,Spain
3742,Tinto Fino,2013,42.0,86,5.0,Spain
3743,Tinto Velasco,2015,9.0,85,0.0,Spain
3744,Tocai,1999,,91,,Italy
3745,Tocai,2002,20.6666666667,89,2.0,Italy
3746,Tocai,2010,33.0,87,4.0,Italy
3747,Tocai,2016,14.0,85,0.0,Argentina
3748,Tocai Friulano,2004,30.5,86,4.0,Italy
3749,Tocai Friulano,2006,26.3333333333,86,3.0,Italy
3750,Tocai Friulano,2008,16.0,85,1.0,US
3751,Tocai Friulano,2010,15.0,85,0.0,US
3752,Tocai Friulano,2011,20.0,90,2.0,US
3753,Tocai Friulano,2014,21.0,87,2.0,US
3754,Tocai Friulano,2015,20.0,90,2.0,US
3755,Tocai Friulano,2016,21.6666666667,87,2.0,US
3756,Tokaji,1996,65.5,90,5.0,Hungary
3757,Tokaji,1999,110.6666666667,92,5.0,Hungary
3758,Tokaji,2000,62.6666666667,91,5.0,Hungary
3759,Tokaji,2003,39.0,89,4.0,Hungary
3760,Tokaji,2006,40.0,91,4.0,Hungary
3761,Tokaji,2007,88.2,92,5.0,Hungary
3762,Tokaji,2009,25.0,91,3.0,Hungary
3763,Tokaji,2010,21.0,90,2.0,Hungary
3764,Tokay Pinot Gris,1996,30.0,89,3.0,France
3765,Torbato,2014,20.0,91,2.0,Italy
3766,Torontel,2009,40.0,92,4.0,Chile
3767,Touriga,2010,45.0,88,5.0,US
3768,Touriga,2013,46.0,90,5.0,US
3769,Touriga Franca,2004,14.5,88,0.0,Portugal
3770,Touriga Franca,2009,45.0,91,5.0,Portugal
3771,Touriga Franca,2012,15.0,87,0.0,Portugal
3772,Touriga Franca,2013,40.0,88,4.0,Portugal
3773,Touriga Franca,2014,20.0,90,2.0,Portugal
3774,Touriga Nacional,-1,29.3333333333,87,3.0,Portugal
3775,Touriga Nacional,1997,34.0,85,4.0,Portugal
3776,Touriga Nacional,1999,13.0,88,0.0,Portugal
3777,Touriga Nacional,2003,14.0,89,0.0,Portugal
3778,Touriga Nacional,2005,27.0,90,3.0,Portugal
3779,Touriga Nacional,2008,35.0833333333,87,4.0,Portugal
3780,Touriga Nacional,2009,23.0,89,2.0,Portugal
3781,Touriga Nacional,2010,24.5,88,3.0,Portugal
3782,Touriga Nacional,2012,30.0,89,3.0,US
3783,Touriga Nacional,2012,30.0,89,3.0,Portugal
3784,Touriga Nacional,2013,30.1538461538,88,4.0,Portugal
3785,Touriga Nacional,2014,35.0952380952,89,4.0,Portugal
3786,Touriga Nacional,2015,24.4666666667,88,3.0,Portugal
3787,Touriga Nacional,2015,24.4666666667,88,3.0,US
3788,Touriga Nacional Blend,2005,,90,,Portugal
3789,Touriga Nacional Blend,2007,144.0,90,5.0,Spain
3790,Touriga Nacional Blend,2010,20.6666666667,89,2.0,Portugal
3791,Touriga Nacional Blend,2011,15.0,90,0.0,Portugal
3792,Touriga Nacional Blend,2012,13.0,88,0.0,Portugal
3793,Touriga Nacional Blend,2013,15.0,89,0.0,Portugal
3794,Touriga Nacional Blend,2014,30.0,91,3.0,Portugal
3795,Trajadura,2001,7.0,86,0.0,Portugal
3796,Traminer,2000,28.0,86,3.0,Austria
3797,Traminer,2001,18.0,90,1.0,Italy
3798,Traminer,2006,34.5,87,4.0,Austria
3799,Traminer,2007,15.4,85,1.0,Italy
3800,Traminer,2009,10.0,83,0.0,Bulgaria
3801,Traminer,2011,28.0,87,3.0,Austria
3802,Traminer,2013,24.5,89,3.0,Austria
3803,Traminer,2013,24.5,89,3.0,Moldova
3804,Traminer,2013,24.5,89,3.0,Italy
3805,Traminer,2014,11.0,88,0.0,Moldova
3806,Traminer,2015,10.0,88,0.0,Bulgaria
3807,Traminer,2016,12.0,89,0.0,Bulgaria
3808,Traminette,-1,15.0,81,0.0,US
3809,Traminette,2010,16.0,86,1.0,US
3810,Traminette,2014,15.0,89,0.0,US
3811,Trebbiano,-1,50.0,91,5.0,Italy
3812,Trebbiano,2003,,87,,Italy
3813,Trebbiano,2004,50.0,93,5.0,Italy
3814,Trebbiano,2008,37.5,89,4.0,Italy
3815,Trebbiano,2011,16.3333333333,86,1.0,Italy
3816,Trebbiano,2012,23.0,88,2.0,Italy
3817,Trebbiano,2014,16.875,85,1.0,Italy
3818,Trebbiano di Lugana,2007,35.0,88,4.0,Italy
3819,Trebbiano di Lugana,2009,35.0,88,4.0,Italy
3820,Trebbiano di Lugana,2010,18.0,87,1.0,Italy
3821,Trebbiano Spoletino,2011,30.0,87,3.0,Italy
3822,Trebbiano Spoletino,2012,21.0,88,2.0,Italy
3823,Trebbiano Spoletino,2013,20.0,87,2.0,Italy
3824,Trebbiano Spoletino,2015,20.0,88,2.0,Italy
3825,Treixadura,2013,15.0,88,0.0,Spain
3826,Treixadura,2014,18.0,87,1.0,Spain
3827,Trepat,2008,25.0,90,3.0,Spain
3828,Trepat,2010,23.0,86,2.0,Spain
3829,Trepat,2012,22.0,89,2.0,Spain
3830,Trincadeira,2004,14.0,87,0.0,Portugal
3831,Trincadeira,2005,19.0,89,1.0,Portugal
3832,Trincadeira,2007,20.0,88,2.0,Portugal
3833,Trincadeira,2008,45.0,87,5.0,Portugal
3834,Trincadeira,2009,17.5,86,1.0,Portugal
3835,Trincadeira,2010,,87,,Portugal
3836,Trincadeira,2012,20.0,87,2.0,Portugal
3837,Trincadeira,2015,12.666666666700001,87,0.0,Portugal
3838,Trincadeira,2016,16.0,87,1.0,Portugal
3839,Trollinger,2013,22.0,93,2.0,Germany
3840,Trollinger,2014,21.0,88,2.0,Germany
3841,Trousseau,2011,31.75,86,4.0,France
3842,Trousseau Gris,2005,19.0,84,1.0,US
3843,Trousseau Gris,2014,26.0,93,3.0,US
3844,Tsapournakos,2014,27.0,90,3.0,
3845,Tsolikouri,2015,14.0,87,0.0,
3846,Turbiana,2007,46.0,87,5.0,Italy
3847,Turbiana,2010,33.2,86,4.0,Italy
3848,Turbiana,2011,28.5714285714,89,3.0,Italy
3849,Turbiana,2012,23.275862069000002,88,2.0,Italy
3850,Turbiana,2013,24.133333333299998,88,3.0,Italy
3851,Turbiana,2014,23.1666666667,88,2.0,Italy
3852,Turbiana,2015,21.24,89,2.0,Italy
3853,Turbiana,2016,21.681818181799997,89,2.0,Italy
3854,Ugni Blanc,2014,27.0,90,3.0,US
3855,Ugni Blanc,2015,27.0,90,3.0,US
3856,Ugni Blanc,2016,27.0,92,3.0,US
3857,Ugni Blanc-Colombard,2007,9.0,85,0.0,France
3858,Ugni Blanc-Colombard,2008,11.0,85,0.0,France
3859,Ugni Blanc-Colombard,2011,12.0,86,0.0,France
3860,Ugni Blanc-Colombard,2012,12.0,85,0.0,France
3861,Ugni Blanc-Colombard,2014,12.0,86,0.0,France
3862,Ugni Blanc-Colombard,2015,10.5,86,0.0,France
3863,Uva di Troia,2004,44.0,88,5.0,Italy
3864,Uva di Troia,2005,27.0,88,3.0,Italy
3865,Uva di Troia,2006,18.0,86,1.0,Italy
3866,Uva di Troia,2007,30.0,88,3.0,Italy
3867,Uva di Troia,2008,18.0,86,1.0,Italy
3868,Uva di Troia,2009,22.0,87,2.0,Italy
3869,Uva di Troia,2013,20.0,87,2.0,Italy
3870,Uvalino,2011,29.0,88,3.0,Italy
3871,Valvin Muscat,2013,13.0,87,0.0,US
3872,Veltliner,2011,30.0,91,3.0,Italy
3873,Veltliner,2013,20.0,88,2.0,Italy
3874,Verdeca,2009,22.0,90,2.0,Italy
3875,Verdeca,2011,15.5,85,1.0,Italy
3876,Verdejo,-1,35.0,86,4.0,Spain
3877,Verdejo,2000,11.0,84,0.0,Spain
3878,Verdejo,2006,17.363636363599998,86,1.0,Spain
3879,Verdejo,2007,15.5555555556,87,1.0,Spain
3880,Verdejo,2008,17.5,85,1.0,Spain
3881,Verdejo,2009,17.8333333333,87,1.0,Spain
3882,Verdejo,2010,14.125,85,0.0,Spain
3883,Verdejo,2011,16.0,85,1.0,Spain
3884,Verdejo,2012,15.7857142857,85,1.0,Spain
3885,Verdejo,2012,15.7857142857,85,1.0,US
3886,Verdejo,2013,15.326086956500001,86,1.0,Spain
3887,Verdejo,2014,15.693877551,85,1.0,Spain
3888,Verdejo,2015,17.7209302326,87,1.0,Spain
3889,Verdejo,2016,15.8846153846,86,1.0,Spain
3890,Verdejo-Sauvignon Blanc,2010,10.0,84,0.0,Spain
3891,Verdejo-Sauvignon Blanc,2011,10.0,86,0.0,Spain
3892,Verdejo-Sauvignon Blanc,2012,10.0,83,0.0,Spain
3893,Verdejo-Sauvignon Blanc,2016,9.0,85,0.0,Spain
3894,Verdejo-Viura,2010,10.0,87,0.0,Spain
3895,Verdejo-Viura,2011,11.666666666700001,86,0.0,Spain
3896,Verdejo-Viura,2013,9.75,87,0.0,Spain
3897,Verdejo-Viura,2015,9.3333333333,86,0.0,Spain
3898,Verdejo-Viura,2016,16.0,85,1.0,Spain
3899,Verdelho,1973,220.0,96,5.0,Portugal
3900,Verdelho,2005,16.0,83,1.0,US
3901,Verdelho,2007,15.0,86,0.0,US
3902,Verdelho,2008,19.0,89,1.0,US
3903,Verdelho,2010,17.3333333333,87,1.0,US
3904,Verdelho,2011,16.25,87,1.0,US
3905,Verdelho,2013,14.666666666700001,86,0.0,Portugal
3906,Verdelho,2014,16.2,87,1.0,Portugal
3907,Verdelho,2015,20.1818181818,87,2.0,Portugal
3908,Verdelho,2016,14.166666666700001,87,0.0,Portugal
3909,Verdelho,2016,14.166666666700001,87,0.0,US
3910,Verdicchio,-1,35.0,88,4.0,Italy
3911,Verdicchio,2001,30.0,90,3.0,Italy
3912,Verdicchio,2003,22.0,89,2.0,Italy
3913,Verdicchio,2004,27.8,88,3.0,Italy
3914,Verdicchio,2005,29.6666666667,87,3.0,Italy
3915,Verdicchio,2007,27.0,86,3.0,Italy
3916,Verdicchio,2008,26.6666666667,87,3.0,Italy
3917,Verdicchio,2010,24.4285714286,86,3.0,Italy
3918,Verdicchio,2011,23.6470588235,87,2.0,Italy
3919,Verdicchio,2012,19.0588235294,88,1.0,Italy
3920,Verdicchio,2014,20.72,87,2.0,Italy
3921,Verdicchio,2015,15.352941176500002,87,1.0,Italy
3922,Verdil,2014,18.0,86,1.0,Spain
3923,Verdosilla,2016,17.0,84,1.0,Spain
3924,Verduzzo,2005,,94,,Italy
3925,Verduzzo,2006,30.0,88,3.0,Italy
3926,Verduzzo,2007,39.0,88,4.0,Italy
3927,Verduzzo,2008,18.0,92,1.0,Italy
3928,Verduzzo Friulano,2010,36.0,88,4.0,Italy
3929,Vermentino,-1,20.0,92,2.0,US
3930,Vermentino,1898,18.0,87,1.0,Italy
3931,Vermentino,2001,18.0,91,1.0,Italy
3932,Vermentino,2007,16.75,86,1.0,Italy
3933,Vermentino,2008,23.0833333333,86,2.0,Italy
3934,Vermentino,2008,23.0833333333,86,2.0,US
3935,Vermentino,2009,18.7894736842,87,1.0,Italy
3936,Vermentino,2010,20.6666666667,85,2.0,Italy
3937,Vermentino,2011,23.75,87,2.0,Italy
3938,Vermentino,2012,22.25,86,2.0,Italy
3939,Vermentino,2012,22.25,86,2.0,US
3940,Vermentino,2013,28.0,88,3.0,Italy
3941,Vermentino,2013,28.0,88,3.0,US
3942,Vermentino,2014,20.894736842100002,88,2.0,Italy
3943,Vermentino,2014,20.894736842100002,88,2.0,France
3944,Vermentino,2015,23.782608695700002,88,2.0,US
3945,Vermentino,2015,23.782608695700002,88,2.0,France
3946,Vermentino,2015,23.782608695700002,88,2.0,Italy
3947,Vermentino,2016,23.4117647059,88,2.0,US
3948,Vermentino,2016,23.4117647059,88,2.0,France
3949,Vermentino,2016,23.4117647059,88,2.0,Australia
3950,Vermentino Nero,2004,45.0,88,5.0,Italy
3951,Vernaccia,2000,11.0,87,0.0,Italy
3952,Vernaccia,2004,30.0,88,3.0,Italy
3953,Vernaccia,2007,16.8461538462,86,1.0,Italy
3954,Vernaccia,2008,25.0,88,3.0,Italy
3955,Vernaccia,2009,14.666666666700001,85,0.0,Italy
3956,Vernaccia,2010,14.333333333299999,85,0.0,Italy
3957,Vernaccia,2011,23.1111111111,87,2.0,Italy
3958,Vernaccia,2012,30.6,87,4.0,Italy
3959,Vernaccia,2013,19.555555555599998,87,1.0,Italy
3960,Vernaccia,2014,18.12,87,1.0,Italy
3961,Vernaccia,2015,15.6896551724,87,1.0,Italy
3962,Vernaccia,2016,14.666666666700001,87,0.0,Italy
3963,Vespaiolo,2008,40.0,92,4.0,Italy
3964,Vespolina,2013,25.0,88,3.0,Italy
3965,Vespolina,2015,25.0,88,3.0,Italy
3966,Vidadillo,2007,24.0,89,3.0,Spain
3967,Vidal,2011,51.6666666667,89,5.0,Canada
3968,Vidal,2012,45.0,91,5.0,Canada
3969,Vidal,2015,14.0,85,0.0,US
3970,Vidal,2016,28.0,85,3.0,US
3971,Vidal Blanc,-1,11.0,86,0.0,US
3972,Vidal Blanc,1852,46.0,90,5.0,US
3973,Vidal Blanc,1997,80.0,89,5.0,Canada
3974,Vidal Blanc,1999,25.0,87,3.0,Canada
3975,Vidal Blanc,2005,20.0,91,2.0,Canada
3976,Vidal Blanc,2006,44.0,89,5.0,Canada
3977,Vidal Blanc,2007,46.111111111099994,87,5.0,US
3978,Vidal Blanc,2008,55.0,89,5.0,Canada
3979,Vidal Blanc,2011,31.1111111111,86,4.0,US
3980,Vidal Blanc,2012,36.4,85,4.0,US
3981,Vidal Blanc,2014,14.0,86,0.0,US
3982,Vidal Blanc,2015,17.25,86,1.0,US
3983,Vidal Blanc,2016,15.5,85,1.0,US
3984,Vignoles,-1,10.0,85,0.0,US
3985,Vignoles,1998,18.0,87,1.0,US
3986,Vignoles,1999,15.0,86,0.0,US
3987,Vignoles,2006,25.0,84,3.0,US
3988,Vignoles,2007,17.0,86,1.0,US
3989,Vignoles,2008,16.0,80,1.0,US
3990,Vignoles,2009,14.0,87,0.0,US
3991,Vignoles,2010,21.0,86,2.0,US
3992,Vignoles,2013,20.0,88,2.0,US
3993,Vilana,2007,16.0,84,1.0,Greece
3994,Vilana,2010,13.0,88,0.0,Greece
3995,Vilana,2015,13.0,89,0.0,Greece
3996,Viognier,-1,15.0,81,0.0,US
3997,Viognier,1850,24.0,91,3.0,US
3998,Viognier,2000,18.0,85,1.0,US
3999,Viognier,2002,25.0,80,3.0,US
4000,Viognier,2005,26.6666666667,87,3.0,South Africa
4001,Viognier,2006,19.9166666667,86,2.0,US
4002,Viognier,2006,19.9166666667,86,2.0,Chile
4003,Viognier,2006,19.9166666667,86,2.0,Australia
4004,Viognier,2007,22.96,86,2.0,US
4005,Viognier,2007,22.96,86,2.0,Greece
4006,Viognier,2007,22.96,86,2.0,Israel
4007,Viognier,2007,22.96,86,2.0,Australia
4008,Viognier,2007,22.96,86,2.0,Canada
4009,Viognier,2007,22.96,86,2.0,France
4010,Viognier,2008,23.14,86,2.0,US
4011,Viognier,2008,23.14,86,2.0,Australia
4012,Viognier,2009,23.9428571429,87,3.0,US
4013,Viognier,2009,23.9428571429,87,3.0,Greece
4014,Viognier,2009,23.9428571429,87,3.0,Australia
4015,Viognier,2010,28.956043956,87,3.0,US
4016,Viognier,2010,28.956043956,87,3.0,Argentina
4017,Viognier,2010,28.956043956,87,3.0,France
4018,Viognier,2010,28.956043956,87,3.0,Italy
4019,Viognier,2011,25.0408163265,87,3.0,US
4020,Viognier,2011,25.0408163265,87,3.0,Italy
4021,Viognier,2011,25.0408163265,87,3.0,Chile
4022,Viognier,2012,27.7063492063,88,3.0,US
4023,Viognier,2012,27.7063492063,88,3.0,Portugal
4024,Viognier,2012,27.7063492063,88,3.0,Israel
4025,Viognier,2013,27.353846153800006,88,3.0,US
4026,Viognier,2014,28.1507936508,88,3.0,US
4027,Viognier,2014,28.1507936508,88,3.0,Portugal
4028,Viognier,2014,28.1507936508,88,3.0,South Africa
4029,Viognier,2015,27.2063492063,88,3.0,US
4030,Viognier,2015,27.2063492063,88,3.0,South Africa
4031,Viognier,2015,27.2063492063,88,3.0,Portugal
4032,Viognier,2015,27.2063492063,88,3.0,France
4033,Viognier,2016,25.04,88,3.0,US
4034,Viognier-Chardonnay,2009,16.0,83,1.0,Chile
4035,Viognier-Chardonnay,2010,,89,,France
4036,Viognier-Chardonnay,2012,,87,,France
4037,Viognier-Chardonnay,2015,16.0,85,1.0,Chile
4038,Viognier-Grenache Blanc,2009,35.0,87,4.0,South Africa
4039,Viognier-Grenache Blanc,2014,27.0,91,3.0,US
4040,Viognier-Grenache Blanc,2016,34.0,91,4.0,US
4041,Viognier-Marsanne,2008,28.0,90,3.0,US
4042,Viognier-Marsanne,2009,16.0,86,1.0,US
4043,Viognier-Marsanne,2015,17.0,89,1.0,Australia
4044,Viognier-Roussanne,2006,15.0,83,0.0,US
4045,Viognier-Roussanne,2007,18.0,84,1.0,US
4046,Viognier-Roussanne,2008,30.0,94,3.0,US
4047,Viognier-Roussanne,2011,65.0,92,5.0,US
4048,Viognier-Roussanne,2012,14.0,89,0.0,US
4049,Viognier-Roussanne,2013,18.0,91,1.0,US
4050,Viognier-Roussanne,2015,20.0,83,2.0,US
4051,Viosinho,2013,35.0,91,4.0,Portugal
4052,Viosinho,2015,16.0,87,1.0,Portugal
4053,Vital,2012,,90,,Portugal
4054,Vitovska,2006,85.0,90,5.0,Italy
4055,Vitovska,2011,23.0,90,2.0,Slovenia
4056,Viura,2000,13.0,86,0.0,Spain
4057,Viura,2003,26.0,91,3.0,Spain
4058,Viura,2006,10.0,82,0.0,Spain
4059,Viura,2007,10.6,85,0.0,Spain
4060,Viura,2009,14.75,86,0.0,Spain
4061,Viura,2011,15.6363636364,83,1.0,Spain
4062,Viura,2012,13.7368421053,84,0.0,Spain
4063,Viura,2014,13.4375,84,0.0,Spain
4064,Viura,2015,19.0588235294,86,1.0,Spain
4065,Viura,2016,13.75,86,0.0,Spain
4066,Viura-Chardonnay,-1,12.0,84,0.0,Spain
4067,Viura-Chardonnay,2010,14.0,85,0.0,Spain
4068,Viura-Chardonnay,2011,9.0,86,0.0,Spain
4069,Viura-Chardonnay,2012,9.0,81,0.0,Spain
4070,Viura-Chardonnay,2015,12.0,85,0.0,Spain
4071,Viura-Verdejo,2007,11.0,86,0.0,Spain
4072,Viura-Verdejo,2014,13.0,83,0.0,Spain
4073,Vranac,2014,11.0,86,0.0,
4074,Vranec,2007,14.5,84,0.0,Macedonia
4075,Vranec,2011,20.0,89,2.0,Macedonia
4076,Vranec,2013,15.0,89,0.0,Macedonia
4077,Weissburgunder,2006,19.0,87,1.0,Austria
4078,Weissburgunder,2008,37.0,90,4.0,Germany
4079,Weissburgunder,2009,19.0,87,1.0,Austria
4080,Weissburgunder,2012,29.875,89,3.0,Germany
4081,Weissburgunder,2012,29.875,89,3.0,Austria
4082,Weissburgunder,2013,26.6,88,3.0,Germany
4083,Weissburgunder,2013,26.6,88,3.0,Austria
4084,Weissburgunder,2014,26.1,89,3.0,Austria
4085,Weissburgunder,2015,27.8,90,3.0,Germany
4086,Weissburgunder,2015,27.8,90,3.0,Austria
4087,Weissburgunder,2016,19.25,91,1.0,Austria
4088,Welschriesling,-1,25.0,86,3.0,Austria
4089,Welschriesling,2000,21.0,85,2.0,Austria
4090,Welschriesling,2001,25.0,87,3.0,Austria
4091,Welschriesling,2005,37.0,92,4.0,Austria
4092,Welschriesling,2006,40.0,91,4.0,Austria
4093,Welschriesling,2010,29.0,87,3.0,Austria
4094,Welschriesling,2011,25.0,85,3.0,Czech Republic
4095,Welschriesling,2014,15.0,82,0.0,Austria
4096,Welschriesling,2015,13.0,88,0.0,Austria
4097,Welschriesling,2016,15.0,88,0.0,Austria
4098,White Blend,-1,17.6476190476,85,1.0,US
4099,White Blend,-1,17.6476190476,85,1.0,Greece
4100,White Blend,-1,17.6476190476,85,1.0,Italy
4101,White Blend,1877,23.5,88,2.0,Italy
4102,White Blend,1985,60.0,92,5.0,France
4103,White Blend,1994,140.0,93,5.0,Italy
4104,White Blend,1996,40.0,92,4.0,Italy
4105,White Blend,1997,170.0,97,5.0,Italy
4106,White Blend,1999,20.3571428571,87,2.0,US
4107,White Blend,2000,21.4545454545,86,2.0,Italy
4108,White Blend,2000,21.4545454545,86,2.0,US
4109,White Blend,2001,24.181818181799997,88,3.0,Greece
4110,White Blend,2001,24.181818181799997,88,3.0,Italy
4111,White Blend,2002,21.294117647100002,87,2.0,Italy
4112,White Blend,2005,36.2333333333,87,4.0,US
4113,White Blend,2005,36.2333333333,87,4.0,Italy
4114,White Blend,2005,36.2333333333,87,4.0,Lebanon
4115,White Blend,2005,36.2333333333,87,4.0,France
4116,White Blend,2005,36.2333333333,87,4.0,Greece
4117,White Blend,2006,26.835294117600004,87,3.0,Greece
4118,White Blend,2006,26.835294117600004,87,3.0,Italy
4119,White Blend,2006,26.835294117600004,87,3.0,France
4120,White Blend,2006,26.835294117600004,87,3.0,US
4121,White Blend,2006,26.835294117600004,87,3.0,Chile
4122,White Blend,2006,26.835294117600004,87,3.0,Australia
4123,White Blend,2007,22.7387387387,86,2.0,US
4124,White Blend,2007,22.7387387387,86,2.0,South Africa
4125,White Blend,2007,22.7387387387,86,2.0,Austria
4126,White Blend,2007,22.7387387387,86,2.0,Greece
4127,White Blend,2007,22.7387387387,86,2.0,Spain
4128,White Blend,2007,22.7387387387,86,2.0,France
4129,White Blend,2007,22.7387387387,86,2.0,Chile
4130,White Blend,2007,22.7387387387,86,2.0,Italy
4131,White Blend,2008,25.108910891100006,87,3.0,Spain
4132,White Blend,2008,25.108910891100006,87,3.0,Italy
4133,White Blend,2008,25.108910891100006,87,3.0,Austria
4134,White Blend,2008,25.108910891100006,87,3.0,Cyprus
4135,White Blend,2008,25.108910891100006,87,3.0,US
4136,White Blend,2008,25.108910891100006,87,3.0,France
4137,White Blend,2008,25.108910891100006,87,3.0,Greece
4138,White Blend,2008,25.108910891100006,87,3.0,South Africa
4139,White Blend,2009,23.4246575342,87,2.0,Italy
4140,White Blend,2009,23.4246575342,87,2.0,Spain
4141,White Blend,2009,23.4246575342,87,2.0,Chile
4142,White Blend,2009,23.4246575342,87,2.0,US
4143,White Blend,2009,23.4246575342,87,2.0,France
4144,White Blend,2010,21.8390804598,86,2.0,Spain
4145,White Blend,2010,21.8390804598,86,2.0,Italy
4146,White Blend,2010,21.8390804598,86,2.0,US
4147,White Blend,2010,21.8390804598,86,2.0,France
4148,White Blend,2010,21.8390804598,86,2.0,South Africa
4149,White Blend,2010,21.8390804598,86,2.0,Israel
4150,White Blend,2011,22.7543859649,86,2.0,Italy
4151,White Blend,2011,22.7543859649,86,2.0,Spain
4152,White Blend,2011,22.7543859649,86,2.0,US
4153,White Blend,2011,22.7543859649,86,2.0,Greece
4154,White Blend,2011,22.7543859649,86,2.0,France
4155,White Blend,2011,22.7543859649,86,2.0,South Africa
4156,White Blend,2012,24.4928229665,87,3.0,Italy
4157,White Blend,2012,24.4928229665,87,3.0,US
4158,White Blend,2012,24.4928229665,87,3.0,Argentina
4159,White Blend,2012,24.4928229665,87,3.0,Greece
4160,White Blend,2012,24.4928229665,87,3.0,France
4161,White Blend,2012,24.4928229665,87,3.0,Spain
4162,White Blend,2012,24.4928229665,87,3.0,Bulgaria
4163,White Blend,2013,23.683397683400003,87,2.0,Italy
4164,White Blend,2013,23.683397683400003,87,2.0,Greece
4165,White Blend,2013,23.683397683400003,87,2.0,Argentina
4166,White Blend,2013,23.683397683400003,87,2.0,France
4167,White Blend,2013,23.683397683400003,87,2.0,US
4168,White Blend,2013,23.683397683400003,87,2.0,Spain
4169,White Blend,2013,23.683397683400003,87,2.0,Slovenia
4170,White Blend,2013,23.683397683400003,87,2.0,Georgia
4171,White Blend,2014,23.515037594000002,87,2.0,Argentina
4172,White Blend,2014,23.515037594000002,87,2.0,France
4173,White Blend,2014,23.515037594000002,87,2.0,Spain
4174,White Blend,2014,23.515037594000002,87,2.0,US
4175,White Blend,2014,23.515037594000002,87,2.0,Austria
4176,White Blend,2014,23.515037594000002,87,2.0,Israel
4177,White Blend,2014,23.515037594000002,87,2.0,Italy
4178,White Blend,2014,23.515037594000002,87,2.0,Moldova
4179,White Blend,2014,23.515037594000002,87,2.0,Greece
4180,White Blend,2014,23.515037594000002,87,2.0,Georgia
4181,White Blend,2014,23.515037594000002,87,2.0,Morocco
4182,White Blend,2014,23.515037594000002,87,2.0,Canada
4183,White Blend,2015,20.052,87,2.0,Italy
4184,White Blend,2015,20.052,87,2.0,Canada
4185,White Blend,2015,20.052,87,2.0,Spain
4186,White Blend,2015,20.052,87,2.0,France
4187,White Blend,2015,20.052,87,2.0,Germany
4188,White Blend,2015,20.052,87,2.0,Australia
4189,White Blend,2015,20.052,87,2.0,Argentina
4190,White Blend,2015,20.052,87,2.0,US
4191,White Blend,2015,20.052,87,2.0,Greece
4192,White Blend,2015,20.052,87,2.0,Moldova
4193,White Blend,2016,20.21,87,2.0,France
4194,White Blend,2016,20.21,87,2.0,US
4195,White Blend,2016,20.21,87,2.0,Spain
4196,White Blend,2016,20.21,87,2.0,Morocco
4197,White Blend,2016,20.21,87,2.0,Argentina
4198,White Blend,2016,20.21,87,2.0,Uruguay
4199,White Riesling,1997,25.0,94,3.0,US
4200,White Riesling,1998,7.0,88,0.0,US
4201,White Riesling,1999,8.0,88,0.0,US
4202,White Riesling,2001,12.0,88,0.0,US
4203,White Riesling,2010,10.0,86,0.0,US
4204,White Riesling,2011,26.0,89,3.0,Israel
4205,White Riesling,2012,9.0,88,0.0,US
4206,Xarel-lo,2000,15.0,84,0.0,Spain
4207,Xarel-lo,2007,13.0,82,0.0,Spain
4208,Xarel-lo,2010,30.0,84,3.0,Spain
4209,Xarel-lo,2012,13.0,83,0.0,Spain
4210,Xarel-lo,2016,14.0,87,0.0,Spain
4211,Xinisteri,2000,20.0,89,2.0,Cyprus
4212,Xinomavro,2001,35.0,83,4.0,Greece
4213,Xinomavro,2003,16.0,87,1.0,Greece
4214,Xinomavro,2004,20.3333333333,85,2.0,Greece
4215,Xinomavro,2005,21.0,84,2.0,Greece
4216,Xinomavro,2007,26.6666666667,86,3.0,Greece
4217,Xinomavro,2008,25.3333333333,87,3.0,Greece
4218,Xinomavro,2009,13.0,87,0.0,Greece
4219,Xinomavro,2010,22.75,86,2.0,Greece
4220,Xinomavro,2011,22.0,87,2.0,Greece
4221,Xinomavro,2013,16.0,89,1.0,Greece
4222,Xynisteri,2010,16.0,85,1.0,Cyprus
4223,Xynisteri,2014,21.0,89,2.0,Cyprus
4224,Yapincak,2014,16.0,87,1.0,Turkey
4225,Yapincak,2015,20.0,84,2.0,Turkey
4226,Zelen,2011,,88,,Slovenia
4227,Zibibbo,2004,47.0,88,5.0,Italy
4228,Zibibbo,2008,40.0,95,4.0,Italy
4229,Zibibbo,2011,22.0,87,2.0,Italy
4230,Zibibbo,2012,45.0,93,5.0,Italy
4231,Zibibbo,2013,44.0,89,5.0,Italy
4232,Zibibbo,2014,39.0,93,4.0,Italy
4233,Zibibbo,2015,19.6666666667,87,2.0,Italy
4234,Zibibbo,2016,20.0,88,2.0,Italy
