variety,year,price,points,priceq
Lemberger                 ,2009,51.0,87,5.0
Lemberger                 ,2010,18.8571428571,86,1.0
Lemberger                 ,2011,19.0,87,1.0
Lemberger                 ,2012,21.0,88,2.0
Lemberger                 ,2013,22.0,88,2.0
Lemberger                 ,2014,20.0,89,2.0
Lemberger                 ,2015,19.0,86,1.0
ListĂĄn Negro             ,2014,20.0,86,2.0
ListĂĄn Negro             ,2015,45.0,91,5.0
Loin de l'Oeil            ,2007,30.0,91,3.0
Loin de l'Oeil            ,2008,,92,
Loin de l'Oeil            ,2009,35.0,92,4.0
Loin de l'Oeil            ,2010,,92,
Loin de l'Oeil            ,2011,,93,
Loin de l'Oeil            ,2013,30.0,92,3.0
Loin de l'Oeil            ,2014,26.5,91,3.0
Loin de l'Oeil            ,2016,16.0,88,1.0
Loureiro                  ,2001,7.0,84,0.0
Loureiro                  ,2006,16.0,89,1.0
Loureiro                  ,2008,23.0,86,2.0
Loureiro                  ,2009,20.0,89,2.0
Loureiro                  ,2011,12.0,87,0.0
Loureiro                  ,2012,15.0,88,0.0
Loureiro                  ,2013,12.8,86,0.0
Loureiro                  ,2014,9.3333333333,86,0.0
Loureiro                  ,2015,11.6,87,0.0
Loureiro                  ,2016,11.0,87,0.0
Loureiro-Arinto           ,2016,10.0,86,0.0
Macabeo                   ,-1,13.0,84,0.0
Macabeo                   ,2007,53.0,90,5.0
Macabeo                   ,2008,37.0,93,4.0
Macabeo                   ,2009,11.0,82,0.0
Macabeo                   ,2010,9.0,85,0.0
Macabeo                   ,2011,14.666666666700001,84,0.0
Macabeo                   ,2013,20.5,84,2.0
Macabeo                   ,2014,10.6,84,0.0
Macabeo                   ,2015,17.0,86,1.0
Macabeo                   ,2016,9.0,86,0.0
Macabeo-Chardonnay        ,-1,14.0,83,0.0
Macabeo-Chardonnay        ,1898,12.0,85,0.0
Macabeo-Chardonnay        ,2009,12.0,85,0.0
Macabeo-Chardonnay        ,2015,9.0,87,0.0
Macabeo-Moscatel          ,2009,8.0,85,0.0
Madeira Blend             ,-1,45.5,88,5.0
Madeleine Angevine        ,2012,17.0,86,1.0
Madeleine Angevine        ,2014,18.0,85,1.0
Magliocco                 ,2005,35.0,90,4.0
Magliocco                 ,2011,25.0,90,3.0
Magliocco                 ,2015,,88,
Malagousia                ,2009,23.0,88,2.0
Malagousia                ,2012,16.0,85,1.0
Malagousia                ,2013,23.0,92,2.0
Malagousia                ,2014,24.0,88,3.0
Malagousia                ,2015,19.25,89,1.0
Malagousia                ,2016,18.0,87,1.0
Malagouzia                ,2008,22.0,89,2.0
Malagouzia                ,2010,20.0,86,2.0
Malagouzia                ,2013,19.0,89,1.0
Malagouzia-Chardonnay     ,2016,8.0,86,0.0
Malbec                    ,-1,20.0,86,2.0
Malbec                    ,1997,60.0,93,5.0
Malbec                    ,1999,15.0,85,0.0
Malbec                    ,2000,15.0,86,0.0
Malbec                    ,2001,14.666666666700001,84,0.0
Malbec                    ,2002,35.0,87,4.0
Malbec                    ,2003,19.5,88,1.0
Malbec                    ,2004,44.6842105263,87,5.0
Malbec                    ,2005,23.1929824561,86,2.0
Malbec                    ,2006,28.224137930999998,87,3.0
Malbec                    ,2007,29.5471698113,87,3.0
Malbec                    ,2008,32.838150289,87,4.0
Malbec                    ,2009,30.8312757202,88,4.0
Malbec                    ,2010,30.19,87,4.0
Malbec                    ,2011,28.734375,87,3.0
Malbec                    ,2012,34.3721518987,88,4.0
Malbec                    ,2013,33.8192771084,88,4.0
Malbec                    ,2014,26.5857605178,88,3.0
Malbec                    ,2015,17.9821428571,86,1.0
Malbec                    ,2016,15.0,86,0.0
Malbec Blend              ,2012,,88,
Malbec Blend              ,2013,95.0,89,5.0
Malbec Blend              ,2014,38.0,92,4.0
Malbec-Bonarda            ,-1,8.0,82,0.0
Malbec-Bonarda            ,2009,5.0,84,0.0
Malbec-Bonarda            ,2011,33.0,90,4.0
Malbec-Bonarda            ,2014,20.0,86,2.0
Malbec-Bonarda            ,2015,23.0,90,2.0
Malbec-Cabernet           ,2011,165.0,93,5.0
Malbec-Cabernet           ,2013,87.5,91,5.0
Malbec-Cabernet Franc     ,2008,50.0,92,5.0
Malbec-Cabernet Franc     ,2009,46.0,89,5.0
Malbec-Cabernet Franc     ,2011,20.0,85,2.0
Malbec-Cabernet Franc     ,2012,56.6666666667,89,5.0
Malbec-Cabernet Franc     ,2013,33.0,90,4.0
Malbec-Cabernet Franc     ,2014,13.0,87,0.0
Malbec-Cabernet Sauvignon ,2005,38.25,86,4.0
Malbec-Cabernet Sauvignon ,2006,68.0,91,5.0
Malbec-Cabernet Sauvignon ,2007,18.5,86,1.0
Malbec-Cabernet Sauvignon ,2008,32.5,90,4.0
Malbec-Cabernet Sauvignon ,2009,42.5714285714,88,5.0
Malbec-Cabernet Sauvignon ,2010,56.3333333333,88,5.0
Malbec-Cabernet Sauvignon ,2011,40.8333333333,89,5.0
Malbec-Cabernet Sauvignon ,2012,38.6,90,4.0
Malbec-Cabernet Sauvignon ,2013,45.8333333333,87,5.0
Malbec-Cabernet Sauvignon ,2014,37.5,90,4.0
Malbec-Cabernet Sauvignon ,2015,15.0,84,0.0
Malbec-CarmĂŠnĂ¨re        ,2013,43.0,91,5.0
Malbec-Merlot             ,2004,35.0,90,4.0
Malbec-Merlot             ,2005,22.0,84,2.0
Malbec-Merlot             ,2006,,88,
Malbec-Merlot             ,2007,14.0,91,0.0
Malbec-Merlot             ,2008,18.0,88,1.0
Malbec-Merlot             ,2009,21.25,89,2.0
Malbec-Merlot             ,2010,20.428571428599998,88,2.0
Malbec-Merlot             ,2011,15.6153846154,87,1.0
Malbec-Merlot             ,2012,20.25,88,2.0
Malbec-Merlot             ,2013,20.9,87,2.0
Malbec-Merlot             ,2014,21.3684210526,88,2.0
Malbec-Merlot             ,2015,18.2,88,1.0
Malbec-Merlot             ,2016,16.0,88,1.0
Malbec-Petit Verdot       ,-1,30.0,91,3.0
Malbec-Petit Verdot       ,2013,49.0,91,5.0
Malbec-Syrah              ,2007,31.6,85,4.0
Malbec-Syrah              ,2009,11.25,85,0.0
Malbec-Syrah              ,2010,10.25,85,0.0
Malbec-Syrah              ,2011,18.0,88,1.0
Malbec-Syrah              ,2012,,87,
Malbec-Syrah              ,2013,11.5,84,0.0
Malbec-Syrah              ,2014,19.6666666667,86,2.0
Malbec-Tannat             ,2007,80.0,87,5.0
Malbec-Tannat             ,2009,24.0,93,3.0
Malbec-Tannat             ,2010,15.0,84,0.0
Malbec-Tannat             ,2011,27.0,93,3.0
Malbec-Tannat             ,2012,24.0,92,3.0
Malbec-Tannat             ,2013,55.0,92,5.0
Malbec-Tannat             ,2014,34.5714285714,90,4.0
Malbec-Tannat             ,2015,25.0,92,3.0
Malbec-Tempranillo        ,2005,8.0,87,0.0
Malbec-Tempranillo        ,2009,14.0,86,0.0
Malvar                    ,2009,12.0,81,0.0
Malvar                    ,2015,35.0,88,4.0
Malvasia                  ,-1,34.0,84,4.0
Malvasia                  ,2003,50.0,93,5.0
Malvasia                  ,2005,35.0,89,4.0
Malvasia                  ,2006,31.0,87,4.0
Malvasia                  ,2007,10.6666666667,86,0.0
Malvasia                  ,2008,,88,
Malvasia                  ,2009,25.2,86,3.0
Malvasia                  ,2010,23.0,86,2.0
Malvasia                  ,2011,20.428571428599998,85,2.0
Malvasia                  ,2012,24.8,88,3.0
Malvasia                  ,2013,25.6666666667,88,3.0
Malvasia                  ,2014,27.1666666667,86,3.0
Malvasia                  ,2015,24.6666666667,88,3.0
Malvasia Bianca           ,1999,28.0,89,3.0
Malvasia Bianca           ,2001,30.0,89,3.0
Malvasia Bianca           ,2006,20.0,86,2.0
Malvasia Bianca           ,2009,19.0,88,1.0
Malvasia Bianca           ,2010,17.5,88,1.0
Malvasia Bianca           ,2011,25.0,86,3.0
Malvasia Bianca           ,2012,20.0,88,2.0
Malvasia Bianca           ,2013,26.0,92,3.0
Malvasia Bianca           ,2015,28.0,90,3.0
Malvasia Bianca           ,2016,25.0,89,3.0
Malvasia di Candia        ,2012,22.5,87,2.0
Malvasia Fina             ,2005,20.0,89,2.0
Malvasia Fina             ,2009,27.0,87,3.0
Malvasia Istriana         ,1998,15.0,84,0.0
Malvasia Istriana         ,2004,,87,
Malvasia Istriana         ,2006,22.0,85,2.0
Malvasia Istriana         ,2008,20.0,87,2.0
Malvasia Istriana         ,2010,23.0,87,2.0
Malvasia Istriana         ,2012,17.0,90,1.0
Malvasia Nera             ,2010,15.0,86,0.0
Malvasia Nera             ,2013,35.0,87,4.0
Malvasia Nera             ,2014,78.0,89,5.0
Malvasia-Viura            ,2011,31.0,89,4.0
Malvasia-Viura            ,2013,12.0,84,0.0
Malvasia-Viura            ,2014,10.0,82,0.0
Mandilaria                ,-1,25.0,87,3.0
Mandilaria                ,2013,25.0,90,3.0
Mansois                   ,2010,19.0,87,1.0
Mansois                   ,2012,,87,
Mansois                   ,2014,16.0,87,1.0
Mansois                   ,2015,16.0,88,1.0
Mantonico                 ,2006,30.0,87,3.0
Mantonico                 ,2008,30.0,91,3.0
Mantonico                 ,2009,27.0,88,3.0
Mantonico                 ,2013,25.0,88,3.0
Mantonico                 ,2015,,85,
Manzoni                   ,2006,37.0,87,4.0
Manzoni                   ,2008,17.0,87,1.0
Manzoni                   ,2009,15.0,86,0.0
Manzoni                   ,2011,29.0,88,3.0
Marawi                    ,2014,35.0,87,4.0
Marawi                    ,2015,35.0,88,4.0
Maria Gomes               ,2013,11.0,88,0.0
Maria Gomes-Bical         ,2016,25.0,86,3.0
Marquette                 ,2012,19.0,83,1.0
Marquette                 ,2013,17.0,86,1.0
Marsanne                  ,1998,12.0,87,0.0
Marsanne                  ,2000,15.0,81,0.0
Marsanne                  ,2006,41.25,86,5.0
Marsanne                  ,2007,39.75,87,4.0
Marsanne                  ,2008,35.5,88,4.0
Marsanne                  ,2009,37.7142857143,88,4.0
Marsanne                  ,2010,26.6,87,3.0
Marsanne                  ,2011,41.6666666667,88,5.0
Marsanne                  ,2012,36.5,84,4.0
Marsanne                  ,2013,27.4285714286,89,3.0
Marsanne                  ,2014,42.0,89,5.0
Marsanne                  ,2015,30.0,89,3.0
Marsanne                  ,2016,20.0,87,2.0
Marsanne-Roussanne        ,2007,34.0,85,4.0
Marsanne-Roussanne        ,2008,20.0,86,2.0
Marsanne-Roussanne        ,2009,28.5,87,3.0
Marsanne-Roussanne        ,2011,40.3333333333,86,5.0
Marsanne-Roussanne        ,2012,33.0,88,4.0
Marsanne-Roussanne        ,2013,28.25,89,3.0
Marsanne-Roussanne        ,2014,39.6666666667,89,4.0
Marsanne-Roussanne        ,2015,25.0,87,3.0
Marsanne-Viognier         ,2010,20.0,84,2.0
Marsanne-Viognier         ,2014,35.0,89,4.0
Marselan                  ,2013,56.0,89,5.0
Marselan                  ,2014,34.0,89,4.0
Marselan                  ,2016,12.0,87,0.0
Marzemino                 ,2005,13.0,86,0.0
Marzemino                 ,2008,14.0,85,0.0
Marzemino                 ,2012,130.0,88,5.0
Mataro                    ,2000,15.0,85,0.0
Mataro                    ,2004,25.0,87,3.0
Mataro                    ,2005,28.0,90,3.0
Mataro                    ,2007,135.0,88,5.0
Mataro                    ,2012,75.0,91,5.0
Mataro                    ,2013,47.6666666667,90,5.0
Mataro                    ,2015,28.0,90,3.0
Mataro                    ,2016,32.0,92,4.0
Maturana                  ,2005,45.0,88,5.0
Maturana                  ,2008,42.5,85,5.0
Maturana                  ,2009,90.0,87,5.0
Maturana                  ,2010,62.5,87,5.0
Mauzac                    ,-1,19.0,87,1.0
Mauzac                    ,2013,19.0,87,1.0
Mauzac                    ,2015,16.6666666667,88,1.0
Mavrodaphne               ,-1,12.5,86,0.0
Mavrodaphne               ,2004,30.0,88,3.0
Mavrokalavryta            ,2008,15.0,86,0.0
Mavrotragano              ,2008,50.0,90,5.0
Mavroudi                  ,2003,12.0,87,0.0
Mavrud                    ,2006,9.0,85,0.0
Mavrud                    ,2007,16.0,84,1.0
Mavrud                    ,2012,15.5,90,1.0
Mavrud                    ,2013,14.5,89,0.0
Mavrud                    ,2015,14.0,88,0.0
Mazuelo                   ,2007,95.0,88,5.0
Mazuelo                   ,2008,56.5,86,5.0
Mazuelo                   ,2010,105.0,91,5.0
Melnik                    ,2013,22.3333333333,88,2.0
Melon                     ,1995,32.0,93,4.0
Melon                     ,1997,30.0,92,3.0
Melon                     ,1999,30.0,88,3.0
Melon                     ,2001,35.0,93,4.0
Melon                     ,2002,21.0,91,2.0
Melon                     ,2003,20.0,90,2.0
Melon                     ,2005,40.6666666667,90,5.0
Melon                     ,2006,20.0,89,2.0
Melon                     ,2007,16.25,87,1.0
Melon                     ,2008,14.0,87,0.0
Melon                     ,2009,23.3636363636,87,2.0
Melon                     ,2010,22.0,89,2.0
Melon                     ,2011,16.0,88,1.0
Melon                     ,2012,17.5,89,1.0
Melon                     ,2013,16.4565217391,88,1.0
Melon                     ,2014,15.52,88,1.0
Melon                     ,2015,14.153846153800002,87,0.0
Melon                     ,2016,14.585365853699999,87,0.0
MencĂ­a                   ,-1,10.0,83,0.0
MencĂ­a                   ,2003,34.0,87,4.0
MencĂ­a                   ,2004,20.0,80,2.0
MencĂ­a                   ,2006,39.0,91,4.0
MencĂ­a                   ,2007,25.9411764706,88,3.0
MencĂ­a                   ,2008,40.4285714286,89,5.0
MencĂ­a                   ,2009,34.375,89,4.0
MencĂ­a                   ,2010,32.0869565217,88,4.0
MencĂ­a                   ,2011,34.1666666667,90,4.0
MencĂ­a                   ,2012,22.3225806452,88,2.0
MencĂ­a                   ,2013,21.7307692308,87,2.0
MencĂ­a                   ,2014,25.6,89,3.0
MencĂ­a                   ,2015,24.375,89,3.0
Meritage                  ,-1,45.0,87,5.0
Meritage                  ,1997,55.0,91,5.0
Meritage                  ,1998,50.0,88,5.0
Meritage                  ,1999,34.0,86,4.0
Meritage                  ,2000,22.0,87,2.0
Meritage                  ,2001,18.0,86,1.0
Meritage                  ,2004,40.0,86,4.0
Meritage                  ,2005,39.2631578947,86,4.0
Meritage                  ,2006,36.0714285714,85,4.0
Meritage                  ,2007,39.64,87,4.0
Meritage                  ,2008,37.222222222199996,86,4.0
Meritage                  ,2009,30.9545454545,86,4.0
Meritage                  ,2010,34.411764705900005,87,4.0
Meritage                  ,2011,32.96,87,4.0
Meritage                  ,2012,38.2444444444,88,4.0
Meritage                  ,2013,32.1219512195,88,4.0
Meritage                  ,2014,37.4545454545,88,4.0
Meritage                  ,2015,26.5,87,3.0
Merlot                    ,-1,13.2941176471,84,0.0
Merlot                    ,1852,27.0,87,3.0
Merlot                    ,1996,16.0,87,1.0
Merlot                    ,1997,24.529411764699997,87,3.0
Merlot                    ,1998,21.512195121999998,85,2.0
Merlot                    ,1999,22.883333333299998,87,2.0
Merlot                    ,2000,21.6875,86,2.0
Merlot                    ,2001,12.9523809524,84,0.0
Merlot                    ,2002,26.3076923077,85,3.0
Merlot                    ,2003,51.5384615385,88,5.0
Merlot                    ,2004,36.1630434783,87,4.0
Merlot                    ,2005,36.8869047619,86,4.0
Merlot                    ,2006,29.184079601999997,86,3.0
Merlot                    ,2007,28.6192307692,87,3.0
Merlot                    ,2008,26.582524271799997,86,3.0
Merlot                    ,2009,27.388,87,3.0
Merlot                    ,2010,29.9801136364,87,3.0
Merlot                    ,2011,30.9233576642,86,4.0
Merlot                    ,2012,33.5382436261,87,4.0
Merlot                    ,2013,32.3608562691,88,4.0
Merlot                    ,2014,27.858267716500002,87,3.0
Merlot                    ,2015,16.9759036145,86,1.0
Merlot                    ,2016,11.0,84,0.0
Merlot-Argaman            ,2010,12.0,85,0.0
Merlot-Cabernet           ,2006,8.0,86,0.0
Merlot-Cabernet           ,2007,15.0,86,0.0
Merlot-Cabernet           ,2009,27.6666666667,89,3.0
Merlot-Cabernet           ,2010,13.0,87,0.0
Merlot-Cabernet           ,2011,41.5,89,5.0
Merlot-Cabernet           ,2014,20.0,89,2.0
Merlot-Cabernet Franc     ,2007,60.0,90,5.0
Merlot-Cabernet Franc     ,2009,40.75,90,5.0
Merlot-Cabernet Franc     ,2010,40.8,87,5.0
Merlot-Cabernet Franc     ,2011,45.0,89,5.0
Merlot-Cabernet Franc     ,2012,46.5,90,5.0
Merlot-Cabernet Franc     ,2013,40.0,89,4.0
Merlot-Cabernet Franc     ,2014,28.8,88,3.0
Merlot-Cabernet Franc     ,2016,23.0,86,2.0
Merlot-Cabernet Sauvignon ,1998,14.0,87,0.0
Merlot-Cabernet Sauvignon ,2001,10.0,84,0.0
Merlot-Cabernet Sauvignon ,2004,16.0,86,1.0
Merlot-Cabernet Sauvignon ,2005,17.0,87,1.0
Merlot-Cabernet Sauvignon ,2006,8.0,86,0.0
Merlot-Cabernet Sauvignon ,2007,17.0,86,1.0
Merlot-Cabernet Sauvignon ,2008,62.0,89,5.0
Merlot-Cabernet Sauvignon ,2010,53.6,89,5.0
Merlot-Cabernet Sauvignon ,2011,50.6666666667,86,5.0
Merlot-Cabernet Sauvignon ,2012,32.3333333333,88,4.0
Merlot-Cabernet Sauvignon ,2013,40.3333333333,85,5.0
Merlot-Cabernet Sauvignon ,2014,10.5,85,0.0
Merlot-Cabernet Sauvignon ,2015,14.0,88,0.0
Merlot-Cabernet Sauvignon ,2016,11.0,86,0.0
Merlot-Grenache           ,2009,10.0,89,0.0
Merlot-Malbec             ,2009,52.5,88,5.0
Merlot-Malbec             ,2010,12.0,87,0.0
Merlot-Malbec             ,2011,20.0,86,2.0
Merlot-Malbec             ,2012,20.0,87,2.0
Merlot-Malbec             ,2015,15.0,86,0.0
Merlot-Petite Verdot      ,2009,20.0,83,2.0
Merlot-Shiraz             ,2009,18.0,86,1.0
Merlot-Syrah              ,2012,24.0,88,3.0
Merlot-Syrah              ,2013,18.0,89,1.0
Merlot-Tannat             ,2009,25.0,93,3.0
Merlot-Tannat             ,2011,20.0,89,2.0
Merlot-Tannat             ,2015,10.0,86,0.0
Merseguera-Sauvignon Blanc,2015,9.0,85,0.0
Meseguera                 ,2013,35.0,91,4.0
Misket                    ,2014,19.0,85,1.0
Mission                   ,-1,145.0,93,5.0
Mission                   ,2013,14.0,85,0.0
Mission                   ,2014,16.0,90,1.0
Mission                   ,2015,18.0,88,1.0
Mission                   ,2016,18.0,89,1.0
Molinara                  ,-1,25.0,87,3.0
Monastrell                ,-1,15.5,86,1.0
Monastrell                ,1995,12.0,83,0.0
Monastrell                ,1999,88.0,97,5.0
